Source;Target;Type;Weight
18;34;directed;1
18;37;directed;1
18;37;directed;1
18;37;directed;1
19;42;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;37;directed;1
18;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;34;directed;1
16;34;directed;1
14;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;35;directed;1
16;40;directed;1
16;40;directed;1
16;34;directed;1
16;38;directed;1
16;38;directed;1
16;38;directed;1
16;35;directed;1
16;35;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;38;directed;1
16;38;directed;1
16;36;directed;1
16;35;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;35;directed;1
16;38;directed;1
16;38;directed;1
16;35;directed;1
16;35;directed;1
16;38;directed;1
16;38;directed;1
16;38;directed;1
16;39;directed;1
16;39;directed;1
16;39;directed;1
16;39;directed;1
16;38;directed;1
16;38;directed;1
16;34;directed;1
16;34;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;38;directed;1
16;34;directed;1
16;34;directed;1
16;35;directed;1
16;34;directed;1
16;35;directed;1
16;34;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;34;directed;1
16;39;directed;1
16;39;directed;1
16;39;directed;1
16;34;directed;1
16;39;directed;1
16;38;directed;1
16;38;directed;1
16;35;directed;1
16;37;directed;1
16;34;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
16;35;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;36;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;35;directed;1
22;35;directed;1
22;35;directed;1
22;35;directed;1
22;35;directed;1
22;35;directed;1
22;35;directed;1
22;34;directed;1
22;34;directed;1
22;35;directed;1
22;34;directed;1
22;34;directed;1
22;35;directed;1
22;35;directed;1
22;35;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
23;34;directed;1
23;34;directed;1
22;37;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;37;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;37;directed;1
22;37;directed;1
22;37;directed;1
22;37;directed;1
22;34;directed;1
22;34;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
19;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;34;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;34;directed;1
22;34;directed;1
22;39;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
25;34;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;42;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;40;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;40;directed;1
24;34;directed;1
24;34;directed;1
24;39;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;;directed;1
24;37;directed;1
24;42;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;37;directed;1
25;34;directed;1
;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
25;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;37;directed;1
24;37;directed;1
24;34;directed;1
24;37;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;42;directed;1
24;42;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;37;directed;1
24;37;directed;1
24;34;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
25;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;42;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;35;directed;1
24;35;directed;1
24;35;directed;1
24;39;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;39;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;37;directed;1
24;34;directed;1
25;35;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
25;34;directed;1
24;38;directed;1
24;38;directed;1
24;37;directed;1
24;37;directed;1
24;37;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;37;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;35;directed;1
24;34;directed;1
24;36;directed;1
24;42;directed;1
24;34;directed;1
24;52;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;37;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
25;38;directed;1
25;38;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;42;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;39;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;37;directed;1
24;37;directed;1
24;34;directed;1
24;37;directed;1
24;37;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;35;directed;1
24;35;directed;1
24;35;directed;1
24;35;directed;1
24;35;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;39;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;34;directed;1
24;38;directed;1
24;38;directed;1
24;42;directed;1
24;42;directed;1
24;42;directed;1
24;42;directed;1
24;42;directed;1
24;38;directed;1
24;38;directed;1
24;38;directed;1
24;34;directed;1
24;38;directed;1
24;37;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;35;directed;1
18;38;directed;1
18;34;directed;1
18;37;directed;1
18;38;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
19;38;directed;1
18;39;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
19;34;directed;1
19;34;directed;1
19;34;directed;1
19;34;directed;1
19;40;directed;1
19;34;directed;1
19;34;directed;1
19;37;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;35;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
21;37;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;39;directed;1
18;39;directed;1
18;34;directed;1
18;37;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
19;34;directed;1
19;34;directed;1
19;34;directed;1
19;34;directed;1
19;34;directed;1
19;34;directed;1
19;37;directed;1
19;37;directed;1
19;34;directed;1
18;34;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;38;directed;1
18;38;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
;55;directed;1
17;34;directed;1
17;34;directed;1
17;;directed;1
17;;directed;1
17;38;directed;1
17;;directed;1
17;34;directed;1
17;;directed;1
17;38;directed;1
17;38;directed;1
17;;directed;1
17;;directed;1
17;38;directed;1
17;38;directed;1
17;38;directed;1
17;;directed;1
17;38;directed;1
17;;directed;1
17;;directed;1
17;;directed;1
17;34;directed;1
17;;directed;1
17;;directed;1
17;;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;35;directed;1
14;35;directed;1
14;35;directed;1
22;34;directed;1
22;34;directed;1
22;38;directed;1
22;38;directed;1
24;34;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
22;38;directed;1
14;34;directed;1
14;36;directed;1
14;53;directed;1
14;53;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
;52;directed;1
17;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
22;34;directed;1
22;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;36;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
17;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
26;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;36;directed;1
16;36;directed;1
16;34;directed;1
16;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
25;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
27;34;directed;1
;34;directed;1
28;34;directed;1
16;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
16;34;directed;1
14;34;directed;1
14;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;36;directed;1
15;36;directed;1
15;36;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
;34;directed;1
29;34;directed;1
29;34;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
30;34;directed;1
30;34;directed;1
30;34;directed;1
30;34;directed;1
14;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
;34;directed;1
;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
;34;directed;1
16;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
14;34;directed;1
14;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
;34;directed;1
17;34;directed;1
17;34;directed;1
17;36;directed;1
17;36;directed;1
17;34;directed;1
17;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
31;34;directed;1
31;34;directed;1
31;34;directed;1
31;34;directed;1
31;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
;34;directed;1
;34;directed;1
19;34;directed;1
;34;directed;1
18;34;directed;1
14;34;directed;1
14;36;directed;1
14;34;directed;1
16;34;directed;1
16;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
18;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
22;34;directed;1
22;34;directed;1
22;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
27;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
17;34;directed;1
17;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
18;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
;34;directed;1
;34;directed;1
16;34;directed;1
;34;directed;1
;34;directed;1
